,Album,Artist,CreditedArtist,Credits,ArtistURL
3875,The Adventures of Mimi,Mariah Carey,Spike Lee,Primary Artist,https://www.allmusic.com/artist/spike-lee-mn0000009506
3876,The Adventures of Mimi,Mariah Carey,Trey Lorenz,Vocals,https://www.allmusic.com/artist/trey-lorenz-mn0000748189
3877,The Adventures of Mimi,Mariah Carey,Ben Margulies,Composer,https://www.allmusic.com/artist/ben-margulies-mn0000163600
3878,The Adventures of Mimi,Mariah Carey,Mase,Performer,https://www.allmusic.com/artist/mase-mn0000386234
3879,The Adventures of Mimi,Mariah Carey,Michael McCary,Composer,https://www.allmusic.com/artist/michael-mccary-mn0001198798
3880,The Adventures of Mimi,Mariah Carey,Benny Medina,Executive Producer,https://www.allmusic.com/artist/benny-medina-mn0001511870
3881,The Adventures of Mimi,Mariah Carey,David Morales,Composer,https://www.allmusic.com/artist/david-morales-mn0000216986
3882,The Adventures of Mimi,Mariah Carey,Nathan Morris,Composer,https://www.allmusic.com/artist/nathan-morris-mn0000378935
3883,The Adventures of Mimi,Mariah Carey,Wanya Morris,Composer,https://www.allmusic.com/artist/wanya-morris-mn0000192093
3884,The Adventures of Mimi,Mariah Carey,Patrick Moten,Composer,https://www.allmusic.com/artist/patrick-moten-mn0000745610
3885,The Adventures of Mimi,Mariah Carey,Ol' Dirty Bastard,"Performer,  Primary Artist",https://www.allmusic.com/artist/ol-dirty-bastard-mn0000463803
3886,The Adventures of Mimi,Mariah Carey,B.J. Robinson,Composer,https://www.allmusic.com/artist/bj-robinson-mn0000063946
3887,The Adventures of Mimi,Mariah Carey,"Manuel Seal, Jr.",Composer,https://www.allmusic.com/artist/manuel-seal-jr-mn0000675018
3888,The Adventures of Mimi,Mariah Carey,June Shellene,Composer,https://www.allmusic.com/artist/june-shellene-mn0000258678
3889,The Adventures of Mimi,Mariah Carey,Steven Stanley,Composer,https://www.allmusic.com/artist/steven-stanley-mn0000038780
3890,The Adventures of Mimi,Mariah Carey,Steve Sterling,Supervising Producer,https://www.allmusic.com/artist/steve-sterling-mn0001823614
3891,The Adventures of Mimi,Mariah Carey,Shawn Stockman,Composer,https://www.allmusic.com/artist/shawn-stockman-mn0000011426
3892,The Adventures of Mimi,Mariah Carey,Mary Ann Tatum,Vocals,https://www.allmusic.com/artist/mary-ann-tatum-mn0001322863
3893,The Adventures of Mimi,Mariah Carey,Sherry Tatum,Vocals,https://www.allmusic.com/artist/sherry-tatum-mn0001927144
3894,The Adventures of Mimi,Mariah Carey,Bernie Taupin,Composer,https://www.allmusic.com/artist/bernie-taupin-mn0000378436
3895,The Adventures of Mimi,Mariah Carey,Bob West,Composer,https://www.allmusic.com/artist/bob-west-mn0000076053
3896,The Adventures of Mimi,Mariah Carey,Tina Weymouth,Composer,https://www.allmusic.com/artist/tina-weymouth-mn0000502157
3897,The Adventures of Mimi,Mariah Carey,"James ""Big Jim"" Wright",Composer,https://www.allmusic.com/artist/james-big-jim-wright-mn0000685385
3898,Re-Building the Wall: A Tribute to Pink Floyd,Various,Ian Anderson,Primary Artist,https://www.allmusic.com/artist/ian-anderson-mn0000086627
3899,Re-Building the Wall: A Tribute to Pink Floyd,Various,Adrian Belew,Primary Artist,https://www.allmusic.com/artist/adrian-belew-mn0000498577
3900,Re-Building the Wall: A Tribute to Pink Floyd,Various,Vinnie Colaiuta,Primary Artist,https://www.allmusic.com/artist/vinnie-colaiuta-mn0000714156
3901,Re-Building the Wall: A Tribute to Pink Floyd,Various,Geoff Downes,Primary Artist,https://www.allmusic.com/artist/geoff-downes-mn0000200020
3902,Re-Building the Wall: A Tribute to Pink Floyd,Various,Elliot Easton,Primary Artist,https://www.allmusic.com/artist/elliot-easton-mn0000794597
3903,Re-Building the Wall: A Tribute to Pink Floyd,Various,Keith Emerson,Primary Artist,https://www.allmusic.com/artist/keith-emerson-mn0000765900
3904,Re-Building the Wall: A Tribute to Pink Floyd,Various,Larry Fast,Primary Artist,https://www.allmusic.com/artist/larry-fast-mn0000107436
3905,Re-Building the Wall: A Tribute to Pink Floyd,Various,Gary Green,Primary Artist,https://www.allmusic.com/artist/gary-green-mn0000988042
3906,Re-Building the Wall: A Tribute to Pink Floyd,Various,Steve Howe,Primary Artist,https://www.allmusic.com/artist/steve-howe-mn0000036537
3907,Re-Building the Wall: A Tribute to Pink Floyd,Various,Glenn Hughes,Primary Artist,https://www.allmusic.com/artist/glenn-hughes-mn0000551055
3908,Re-Building the Wall: A Tribute to Pink Floyd,Various,Tony Kaye,Primary Artist,https://www.allmusic.com/artist/tony-kaye-mn0000005409
3909,Re-Building the Wall: A Tribute to Pink Floyd,Various,Robby Krieger,Primary Artist,https://www.allmusic.com/artist/robby-krieger-mn0000275991
3910,Re-Building the Wall: A Tribute to Pink Floyd,Various,Jim Ladd,Primary Artist,https://www.allmusic.com/artist/jim-ladd-mn0000290805
3911,Re-Building the Wall: A Tribute to Pink Floyd,Various,Tony Levin,Primary Artist,https://www.allmusic.com/artist/tony-levin-mn0000007305
3912,Re-Building the Wall: A Tribute to Pink Floyd,Various,Steve Lukather,Primary Artist,https://www.allmusic.com/artist/steve-lukather-mn0000042513
3913,Re-Building the Wall: A Tribute to Pink Floyd,Various,Malcolm McDowell,Primary Artist,https://www.allmusic.com/artist/malcolm-mcdowell-mn0001060426
3914,Re-Building the Wall: A Tribute to Pink Floyd,Various,Ronnie Montrose,Primary Artist,https://www.allmusic.com/artist/ronnie-montrose-mn0000333925
3915,Re-Building the Wall: A Tribute to Pink Floyd,Various,Steve Morse,Primary Artist,https://www.allmusic.com/artist/steve-morse-mn0000044134
3916,Re-Building the Wall: A Tribute to Pink Floyd,Various,Tommy Shaw,Primary Artist,https://www.allmusic.com/artist/tommy-shaw-mn0000619750
3917,Re-Building the Wall: A Tribute to Pink Floyd,Various,Billy Sherwood,Primary Artist,https://www.allmusic.com/artist/billy-sherwood-mn0000771079
3918,Re-Building the Wall: A Tribute to Pink Floyd,Various,Chris Squire,Primary Artist,https://www.allmusic.com/artist/chris-squire-mn0000121318
3919,Re-Building the Wall: A Tribute to Pink Floyd,Various,Rick Wakeman,Primary Artist,https://www.allmusic.com/artist/rick-wakeman-mn0000300245
3920,Re-Building the Wall: A Tribute to Pink Floyd,Various,Fee Waybill,Primary Artist,https://www.allmusic.com/artist/fee-waybill-mn0000138279
3921,Re-Building the Wall: A Tribute to Pink Floyd,Various,John Wetton,Primary Artist,https://www.allmusic.com/artist/john-wetton-mn0000231213
3922,Re-Building the Wall: A Tribute to Pink Floyd,Various,Alan White,Primary Artist,https://www.allmusic.com/artist/alan-white-mn0001783980
3923,Re-Building the Wall: A Tribute to Pink Floyd,Various,Dweezil Zappa,Primary Artist,https://www.allmusic.com/artist/dweezil-zappa-mn0000132535
3924,R&B Anthems,Various,Aaliyah,Primary Artist,https://www.allmusic.com/artist/aaliyah-mn0000578999
3925,R&B Anthems,Various,Christina Aguilera,Primary Artist,https://www.allmusic.com/artist/christina-aguilera-mn0000780258
3926,R&B Anthems,Various,Amerie,Primary Artist,https://www.allmusic.com/artist/amerie-mn0000019740
3927,R&B Anthems,Various,Rob Base & DJ E-Z Rock,Primary Artist,https://www.allmusic.com/artist/rob-base-dj-e-z-rock-mn0000275455
3928,R&B Anthems,Various,Jim Beanz,Composer,https://www.allmusic.com/artist/jim-beanz-mn0000529551
3929,R&B Anthems,Various,Adrian Belew,Composer,https://www.allmusic.com/artist/adrian-belew-mn0000498577
3930,R&B Anthems,Various,Brandy,Primary Artist,https://www.allmusic.com/artist/brandy-mn0000608945
3931,R&B Anthems,Various,Toni Braxton,Primary Artist,https://www.allmusic.com/artist/toni-braxton-mn0000935330
3932,R&B Anthems,Various,Bobby Brown,Composer,https://www.allmusic.com/artist/bobby-brown-mn0000061044
3933,R&B Anthems,Various,Chris Brown,Primary Artist,https://www.allmusic.com/artist/chris-brown-mn0000266063
3934,R&B Anthems,Various,Brownstone,Primary Artist,https://www.allmusic.com/artist/brownstone-mn0000634180
3935,R&B Anthems,Various,Blu Cantrell,Primary Artist,https://www.allmusic.com/artist/blu-cantrell-mn0000048903
3936,R&B Anthems,Various,Mariah Carey,"Composer,  Primary Artist",https://www.allmusic.com/artist/mariah-carey-mn0000262255
3937,R&B Anthems,Various,Cassidy,Primary Artist,https://www.allmusic.com/artist/cassidy-mn0000163264
3938,R&B Anthems,Various,Ciara,Primary Artist,https://www.allmusic.com/artist/ciara-mn0000215513
3939,R&B Anthems,Various,Damage,Primary Artist,https://www.allmusic.com/artist/damage-mn0001375186
3940,R&B Anthems,Various,LaShawn Daniels,Composer,https://www.allmusic.com/artist/lashawn-daniels-mn0000098655
3941,R&B Anthems,Various,Dead Prez,Primary Artist,https://www.allmusic.com/artist/dead-prez-mn0000811234
3942,R&B Anthems,Various,DJ Jazzy Jeff & the Fresh Prince,Primary Artist,https://www.allmusic.com/artist/dj-jazzy-jeff-the-fresh-prince-mn0000948022
3943,R&B Anthems,Various,Jermaine Dupri,Composer,https://www.allmusic.com/artist/jermaine-dupri-mn0000322733
3944,R&B Anthems,Various,Eamon,Primary Artist,https://www.allmusic.com/artist/eamon-mn0000138909
3945,R&B Anthems,Various,Missy Elliott,Primary Artist,https://www.allmusic.com/artist/missy-elliott-mn0000502371
3946,R&B Anthems,Various,En Vogue,Primary Artist,https://www.allmusic.com/artist/en-vogue-mn0000160690
3947,R&B Anthems,Various,Toni Estes,Composer,https://www.allmusic.com/artist/toni-estes-mn0000517676
3948,R&B Anthems,Various,Vincent Ford,Composer,https://www.allmusic.com/artist/vincent-ford-mn0000181572
3949,R&B Anthems,Various,Chris Frantz,Composer,https://www.allmusic.com/artist/chris-frantz-mn0000776950
3950,R&B Anthems,Various,Fugees,Primary Artist,https://www.allmusic.com/artist/fugees-mn0000182415
3951,R&B Anthems,Various,Nelly Furtado,"Composer,  Primary Artist",https://www.allmusic.com/artist/nelly-furtado-mn0000861687
3952,R&B Anthems,Various,Marvin Gaye,Primary Artist,https://www.allmusic.com/artist/marvin-gaye-mn0000316834
3953,R&B Anthems,Various,Ginuwine,Primary Artist,https://www.allmusic.com/artist/ginuwine-mn0000662797
3954,R&B Anthems,Various,Macy Gray,Primary Artist,https://www.allmusic.com/artist/macy-gray-mn0000232869
3955,R&B Anthems,Various,Gene Griffin,Composer,https://www.allmusic.com/artist/gene-griffin-mn0000163371
3956,R&B Anthems,Various,"Dave ""Jam"" Hall",Composer,https://www.allmusic.com/artist/dave-jam-hall-mn0001922342
3957,R&B Anthems,Various,Rich Harrison,Composer,https://www.allmusic.com/artist/rich-harrison-mn0000340426
3958,R&B Anthems,Various,Nate Hills,Composer,https://www.allmusic.com/artist/nate-hills-mn0000475109
3959,R&B Anthems,Various,Whitney Houston,Primary Artist,https://www.allmusic.com/artist/whitney-houston-mn0000820434
3960,R&B Anthems,Various,Ice Cube,Primary Artist,https://www.allmusic.com/artist/ice-cube-mn0000086065
3961,R&B Anthems,Various,J-Kwon,Primary Artist,https://www.allmusic.com/artist/j-kwon-mn0000089781
3962,R&B Anthems,Various,Michael Jackson,Primary Artist,https://www.allmusic.com/artist/michael-jackson-mn0000467203
3963,R&B Anthems,Various,Jamelia,Primary Artist,https://www.allmusic.com/artist/jamelia-mn0000133957
3964,R&B Anthems,Various,Jay-Z,Primary Artist,https://www.allmusic.com/artist/jay-z-mn0000224257
3965,R&B Anthems,Various,Wyclef Jean,Primary Artist,https://www.allmusic.com/artist/wyclef-jean-mn0000583161
3966,R&B Anthems,Various,Fred Jerkins III,Composer,https://www.allmusic.com/artist/fred-jerkins-iii-mn0001388115
3967,R&B Anthems,Various,"Rodney ""Darkchild"" Jerkins",Composer,https://www.allmusic.com/artist/rodney-darkchild-jerkins-mn0000833869
3968,R&B Anthems,Various,Joe,Primary Artist,https://www.allmusic.com/artist/joe-mn0000101895
3969,R&B Anthems,Various,Donell Jones,Primary Artist,https://www.allmusic.com/artist/donell-jones-mn0000987777
3970,R&B Anthems,Various,Kelis,Primary Artist,https://www.allmusic.com/artist/kelis-mn0000085397
3971,R&B Anthems,Various,R. Kelly,Primary Artist,https://www.allmusic.com/artist/r-kelly-mn0000319347
3972,R&B Anthems,Various,Alicia Keys,"Composer,  Primary Artist",https://www.allmusic.com/artist/alicia-keys-mn0000005307
3973,R&B Anthems,Various,Beverley Knight,Primary Artist,https://www.allmusic.com/artist/beverley-knight-mn0000761341
3974,R&B Anthems,Various,John Legend,Primary Artist,https://www.allmusic.com/artist/john-legend-mn0000814387
3975,R&B Anthems,Various,Lemar,Primary Artist,https://www.allmusic.com/artist/lemar-mn0000865729
3976,R&B Anthems,Various,Kevin Lyttle,Primary Artist,https://www.allmusic.com/artist/kevin-lyttle-mn0002034242
3977,R&B Anthems,Various,Mack 10,Primary Artist,https://www.allmusic.com/artist/mack-10-mn0000186978
3978,R&B Anthems,Various,Bob Marley,Composer,https://www.allmusic.com/artist/bob-marley-mn0000071514
3979,R&B Anthems,Various,Monica,Primary Artist,https://www.allmusic.com/artist/monica-mn0000490738
3980,R&B Anthems,Various,Timothy Mosley,Composer,https://www.allmusic.com/artist/timothy-mosley-mn0000593441
3981,R&B Anthems,Various,Ms. Toi,Primary Artist,https://www.allmusic.com/artist/ms-toi-mn0000931408
3982,R&B Anthems,Various,Mystikal,Primary Artist,https://www.allmusic.com/artist/mystikal-mn0000614598
3983,R&B Anthems,Various,Next,Primary Artist,https://www.allmusic.com/artist/next-mn0000391177
3984,R&B Anthems,Various,Brandy Norwood,Composer,https://www.allmusic.com/artist/brandy-norwood-mn0000608865
3985,R&B Anthems,Various,*NSYNC,Primary Artist,https://www.allmusic.com/artist/nsync-mn0000516929
3986,R&B Anthems,Various,Ol' Dirty Bastard,Primary Artist,https://www.allmusic.com/artist/ol-dirty-bastard-mn0000463803
3987,R&B Anthems,Various,OutKast,Primary Artist,https://www.allmusic.com/artist/outkast-mn0000420381
3988,R&B Anthems,Various,Petey Pablo,Primary Artist,https://www.allmusic.com/artist/petey-pablo-mn0000488908
3989,R&B Anthems,Various,Sean Paul,Primary Artist,https://www.allmusic.com/artist/sean-paul-mn0000264350
3990,R&B Anthems,Various,Linda Perry,Composer,https://www.allmusic.com/artist/linda-perry-mn0000285294
3991,R&B Anthems,Various,Isaac Phillips,Composer,https://www.allmusic.com/artist/isaac-phillips-mn0001875585
3992,R&B Anthems,Various,P!nk,Primary Artist,https://www.allmusic.com/artist/p%21nk-mn0001878899
3993,R&B Anthems,Various,Q-Tip,Primary Artist,https://www.allmusic.com/artist/q-tip-mn0000376613
3994,R&B Anthems,Various,Shabba Ranks,Primary Artist,https://www.allmusic.com/artist/shabba-ranks-mn0000129817
3995,R&B Anthems,Various,Usher Raymond IV,Composer,https://www.allmusic.com/artist/usher-raymond-iv-mn0000835889
3996,R&B Anthems,Various,Teddy Riley,Composer,https://www.allmusic.com/artist/teddy-riley-mn0000018176
3997,R&B Anthems,Various,Amerie Rogers,Composer,https://www.allmusic.com/artist/amerie-rogers-mn0002367403
3998,R&B Anthems,Various,Kelly Rowland,Primary Artist,https://www.allmusic.com/artist/kelly-rowland-mn0000073682
3999,R&B Anthems,Various,"Manuel Seal, Jr.",Composer,https://www.allmusic.com/artist/manuel-seal-jr-mn0000675018
4000,R&B Anthems,Various,Shakira,Primary Artist,https://www.allmusic.com/artist/shakira-mn0000790797
4001,R&B Anthems,Various,June Shellene,Composer,https://www.allmusic.com/artist/june-shellene-mn0000258678
4002,R&B Anthems,Various,Britney Spears,Primary Artist,https://www.allmusic.com/artist/britney-spears-mn0000628467
4003,R&B Anthems,Various,Steven Stanley,Composer,https://www.allmusic.com/artist/steven-stanley-mn0000038780
4004,R&B Anthems,Various,Adonis Stropshire,Composer,https://www.allmusic.com/artist/adonis-stropshire-mn0000728092
4005,R&B Anthems,Various,SWV,Primary Artist,https://www.allmusic.com/artist/swv-mn0000498987
4006,R&B Anthems,Various,Japhe Tejeda,Composer,https://www.allmusic.com/artist/japhe-tejeda-mn0001746837
4007,R&B Anthems,Various,Justin Timberlake,Primary Artist,https://www.allmusic.com/artist/justin-timberlake-mn0000312890
4008,R&B Anthems,Various,TLC,Primary Artist,https://www.allmusic.com/artist/tlc-mn0000007689
4009,R&B Anthems,Various,A Tribe Called Quest,Primary Artist,https://www.allmusic.com/artist/a-tribe-called-quest-mn0000478982
4010,R&B Anthems,Various,Usher,Primary Artist,https://www.allmusic.com/artist/usher-mn0000303506
4011,R&B Anthems,Various,Luther Vandross,Primary Artist,https://www.allmusic.com/artist/luther-vandross-mn0000208076
4012,R&B Anthems,Various,Stanley Walden,Composer,https://www.allmusic.com/artist/stanley-walden-mn0001268843
4013,R&B Anthems,Various,Tina Weymouth,Composer,https://www.allmusic.com/artist/tina-weymouth-mn0000502157
4014,R&B Anthems,Various,Wayne Wonder,Primary Artist,https://www.allmusic.com/artist/wayne-wonder-mn0000254083
4015,R&B Anthems,Various,Wu-Tang Clan,Primary Artist,https://www.allmusic.com/artist/wu-tang-clan-mn0000959876
4016,Pink Box: Songs of Pink Floyd,Various,Alien Sex Fiend,Primary Artist,https://www.allmusic.com/artist/alien-sex-fiend-mn0000743760
4017,Pink Box: Songs of Pink Floyd,Various,Ian Anderson,"Flute,  Primary Artist,  Vocals",https://www.allmusic.com/artist/ian-anderson-mn0000086627
4018,Pink Box: Songs of Pink Floyd,Various,Peter Banks,Primary Artist,https://www.allmusic.com/artist/peter-banks-mn0000314288
4019,Pink Box: Songs of Pink Floyd,Various,Jeff Baxter,"Guitar,  Pedal Steel,  Primary Artist",https://www.allmusic.com/artist/jeff-baxter-mn0000815795
4020,Pink Box: Songs of Pink Floyd,Various,Adrian Belew,"Primary Artist,  Vocals",https://www.allmusic.com/artist/adrian-belew-mn0000498577
4021,Pink Box: Songs of Pink Floyd,Various,Jordan Berliant,Guitar (Acoustic),https://www.allmusic.com/artist/jordan-berliant-mn0001347674
4022,Pink Box: Songs of Pink Floyd,Various,Gregg Bissonette,Drums,https://www.allmusic.com/artist/gregg-bissonette-mn0000802210
4023,Pink Box: Songs of Pink Floyd,Various,Bill Bruford,"Drums,  Primary Artist",https://www.allmusic.com/artist/bill-bruford-mn0000074776
